time,chl_obs,chl_model,chl_pers
2010-02-10,2.1563985,2.1631453,1.7725103
2010-02-18,1.3951316,1.4277338,2.1563985
2010-02-26,1.5692352,1.5992653,1.3951316
2010-03-06,2.4006674,2.437004,1.5692352
2010-03-14,5.491864,5.6024227,2.4006674
2010-03-22,6.254537,6.5336547,5.491864
2010-03-30,6.816448,7.224123,6.254537
2010-04-07,4.7099733,5.1036253,6.816448
2010-04-15,2.5897694,2.856252,4.7099733
2010-04-23,3.2710543,3.602216,2.5897694
2010-05-01,4.579766,4.9549227,3.2710543
2010-05-09,4.0388303,4.4466248,4.579766
2010-05-17,6.344127,6.954579,4.0388303
2010-05-25,5.0335226,5.612879,6.344127
2010-06-02,3.2388763,3.650259,5.0335226
2010-06-10,2.3405454,2.625521,3.2388763
2010-06-18,2.9517524,3.2826056,2.3405454
2010-06-26,5.125505,5.6292253,2.9517524
2010-07-04,3.8187008,4.127854,5.125505
2010-07-12,4.3410144,4.7117186,3.8187008
2010-07-20,3.249107,3.5192087,4.3410144
2010-07-28,3.367107,3.6157398,3.249107
2010-08-05,2.5878546,2.8069153,3.367107
2010-08-13,3.6234071,3.8312306,2.5878546
2010-08-21,6.062294,6.505239,3.6234071
2010-08-29,7.6299887,8.194312,6.062294
2010-09-06,4.593596,4.995509,7.6299887
2010-09-14,4.2484455,4.623924,4.593596
2010-09-22,4.947189,5.368851,4.2484455
2010-09-30,3.0342638,3.333364,4.947189
2010-10-08,4.0851917,4.47685,3.0342638
2010-10-16,4.040569,4.396735,4.0851917
2010-10-24,4.3804755,4.628009,4.040569
2010-11-01,5.596904,5.925584,4.3804755
2010-11-09,4.466249,4.69529,5.596904
2010-11-17,3.4079983,3.5901563,4.466249
2010-11-25,5.37638,5.588651,3.4079983
2010-12-03,5.2638135,5.473233,5.37638
2010-12-11,5.8120766,6.147937,5.2638135
2010-12-19,2.815189,2.9902678,5.8120766
2010-12-27,3.0828493,3.2733517,2.815189
2011-01-01,2.6925042,2.8434842,3.0828493
2011-01-09,2.910613,3.0675728,2.6925042
2011-01-17,2.931919,3.1095843,2.910613
2011-01-25,3.3551028,3.5746148,2.931919
2011-02-02,4.7293096,5.0313654,3.3551028
2011-02-10,3.9356506,4.2424483,4.7293096
2011-02-18,1.9967632,2.1286407,3.9356506
2011-02-26,3.1178355,3.2730904,1.9967632
2011-03-06,4.0705585,4.269043,3.1178355
2011-03-14,2.763893,2.9687219,4.0705585
2011-03-22,4.0001736,4.2972484,2.763893
2011-03-30,3.0279133,3.2967548,4.0001736
2011-04-07,4.33898,4.7132597,3.0279133
2011-04-15,4.497052,4.919086,4.33898
2011-04-23,6.2883897,6.8376193,4.497052
2011-05-01,8.759656,9.45333,6.2883897
2011-05-09,5.456745,6.012645,8.759656
2011-05-17,5.1932764,5.7590456,5.456745
2011-05-25,2.98948,3.3236198,5.1932764
2011-06-02,2.7698011,3.0528805,2.98948
2011-06-10,2.525784,2.8123753,2.7698011
2011-06-18,5.0649753,5.6523733,2.525784
2011-06-26,4.8658,5.377043,5.0649753
2011-07-04,4.909317,5.344563,4.8658
2011-07-12,3.4782534,3.7665417,4.909317
2011-07-20,2.6875875,2.902516,3.4782534
2011-07-28,2.7926745,2.9989953,2.6875875
2011-08-05,2.9518745,3.1790805,2.7926745
2011-08-13,4.7514052,5.121147,2.9518745
2011-08-21,4.173198,4.4717307,4.7514052
2011-08-29,4.916988,5.240719,4.173198
2011-09-06,6.459992,6.887795,4.916988
2011-09-14,6.030936,6.4886765,6.459992
2011-09-22,5.3058267,5.699547,6.030936
2011-09-30,4.6209006,4.920746,5.3058267
2011-10-08,5.0665355,5.438023,4.6209006
2011-10-16,4.8606443,5.250146,5.0665355
2011-10-24,5.033069,5.4435415,4.8606443
2011-11-01,5.070125,5.492321,5.033069
2011-11-09,3.5021675,3.850559,5.070125
2011-11-17,2.6884422,2.9534094,3.5021675
2011-11-25,1.6628083,1.7904965,2.6884422
2011-12-03,2.1895032,2.353337,1.6628083
2011-12-11,1.9483948,2.1066859,2.1895032
2011-12-19,2.3326597,2.4985404,1.9483948
