time,chl_obs,chl_model,chl_pers
2013-10-24,3.2230904,6.6042237,5.190921
2013-11-01,2.7204576,3.7640274,3.2230904
2013-11-09,2.3766565,3.1945837,2.7204576
2013-11-17,2.0670524,2.6736248,2.3766565
2013-11-25,2.8991892,2.323011,2.0670524
2013-12-03,1.4020174,3.1432595,2.8991892
2013-12-11,2.283643,1.484369,1.4020174
2013-12-19,1.7287223,2.3105237,2.283643
2013-12-27,2.820442,1.7943108,1.7287223
2014-01-01,2.0803826,2.8845947,2.820442
2014-01-09,1.4905338,2.163354,2.0803826
2014-01-17,2.4815528,1.5174574,1.4905338
2014-01-25,1.8098341,2.6095066,2.4815528
2014-02-02,1.625817,1.8361982,1.8098341
2014-02-10,1.8243234,1.6275265,1.625817
2014-02-18,2.3534758,1.8591892,1.8243234
2014-02-26,1.7180014,2.3308532,2.3534758
2014-03-06,2.031597,1.7188413,1.7180014
2014-03-14,2.823462,2.0708902,2.031597
2014-03-22,4.120824,2.8216155,2.823462
2014-03-30,5.5035634,4.1470866,4.120824
2014-04-07,4.3465247,5.534166,5.5035634
2014-04-15,6.269661,4.4206653,4.3465247
2014-04-23,5.180093,6.967864,6.269661
2014-05-01,6.904998,5.9673057,5.180093
2014-05-09,6.4531474,7.789726,6.904998
2014-05-17,6.431859,7.506215,6.4531474
2014-05-25,5.503964,7.6327543,6.431859
2014-06-02,6.461823,6.6224055,5.503964
2014-06-10,4.7021484,7.6116357,6.461823
2014-06-18,5.7858763,5.240861,4.7021484
2014-06-26,6.3546567,6.6369276,5.7858763
2014-07-04,3.7339895,7.5366564,6.3546567
2014-07-12,2.6179125,4.1543784,3.7339895
2014-07-20,2.7718463,2.8641489,2.6179125
2014-07-28,2.394468,3.0297062,2.7718463
2014-08-05,2.1772814,2.6253965,2.394468
2014-08-13,2.1601923,2.3482895,2.1772814
2014-08-21,2.258007,2.2588854,2.1601923
2014-08-29,2.7856884,2.3418856,2.258007
2014-09-06,3.5810509,2.850712,2.7856884
2014-09-14,3.1456318,3.6343691,3.5810509
2014-09-22,1.7257301,3.2237196,3.1456318
2014-09-30,3.3897066,1.8001965,1.7257301
2014-10-08,1.8836397,3.475587,3.3897066
2014-10-16,1.9354421,1.9460785,1.8836397
2014-10-24,1.5905986,2.0554864,1.9354421
2014-11-01,2.6558552,1.6638403,1.5905986
2014-11-09,1.9997708,2.702714,2.6558552
2014-11-17,1.1377091,2.0453126,1.9997708
2014-11-25,1.5512767,1.158873,1.1377091
2014-12-03,1.1222484,1.5954958,1.5512767
2014-12-11,1.2267587,1.1510623,1.1222484
2014-12-19,1.2883682,1.2402259,1.2267587
2014-12-27,1.2331619,1.2770957,1.2883682
2015-01-01,1.6624862,1.2361419,1.2331619
2015-01-09,1.3586222,1.6362255,1.6624862
2015-01-17,1.8244987,1.3433924,1.3586222
2015-01-25,1.758017,1.833133,1.8244987
2015-02-02,1.2569661,1.7908393,1.758017
2015-02-10,1.4990652,1.278558,1.2569661
2015-02-18,1.2533972,1.5320615,1.4990652
2015-02-26,2.6673844,1.2662365,1.2533972
2015-03-06,5.361254,2.6187992,2.6673844
2015-03-14,3.0188081,5.2061815,5.361254
2015-03-22,3.1534917,3.102873,3.0188081
2015-03-30,4.025793,3.4062774,3.1534917
2015-04-07,6.9134417,4.138379,4.025793
2015-04-15,5.3382053,7.549029,6.9134417
2015-04-23,4.7440834,6.033888,5.3382053
2015-05-01,5.0105114,5.2398586,4.7440834
2015-05-09,4.9108124,5.5758786,5.0105114
2015-05-17,3.6939437,5.5813117,4.9108124
2015-05-25,3.2279558,4.3583193,3.6939437
2015-06-02,3.5439105,3.6487591,3.2279558
2015-06-10,3.2569392,3.9526353,3.5439105
2015-06-18,4.757155,3.619271,3.2569392
2015-06-26,2.9328806,5.405147,4.757155
2015-07-04,2.0166981,3.2768703,2.9328806
